HHID,PERSONS,income,VEHICL,TAZ,workers,HHT,w_income,w_vot
162090337,3,580230.3134680286,3,14,3,1,1.0,0.9126221254114719
162090338,1,10556.631422981449,1,14,0,4,1.0,2.225540928492468
162100102,4,51234.31316841487,2,24,1,1,1.0,0.7439863102094392
162100104,2,21086.366388142942,2,24,2,1,1.0,1.4562422919850013
162100106,1,16400.507190278586,1,24,0,6,1.0,0.44932896411722156
162100112,2,145048.11575103627,2,24,1,1,1.0,2.225540928492468
162100113,1,0.0,1,24,0,6,1.0,2.225540928492468
162100115,4,104603.38937118446,2,24,1,5,1.0,0.7439863102094392
162100116,2,203247.69842895048,4,24,2,1,1.0,1.3218695156593925
162100117,2,11714.647992414235,1,24,0,1,1.0,1.4562422919850013
162100123,3,23429.29598482847,2,24,0,5,1.0,0.44932896411722156
162100129,3,135498.46561930032,3,24,2,1,1.0,1.3218695156593925
162100130,2,11714.647992414235,2,24,0,1,1.0,1.4562422919850013
162100137,1,26391.57856757642,1,24,1,4,1.0,2.225540928492468
162100201,2,48392.30914709848,1,3,2,3,1.0,1.3218695156593925
162100202,2,11714.647992414235,1,3,0,1,1.0,1.4562422919850013
162100203,4,185673.70032312238,2,3,4,2,1.0,0.9126221254114719
162100204,2,49201.521570835765,1,3,1,3,1.0,0.44932896411722156
162100205,4,149433.41338740638,2,3,1,1,1.0,0.7439863102094392
162100206,1,52783.15711490725,1,3,0,6,1.0,2.225540928492468
162100210,1,118762.1035237255,0,3,1,4,1.0,2.225540928492468
162100211,2,5857.323998453762,1,3,0,3,1.0,0.44932896411722156
162100212,2,52715.91598159057,1,3,0,1,1.0,1.4562422919850013
162100213,3,241961.54582829957,2,3,2,1,1.0,1.3218695156593925
162100215,5,710782.134037282,3,3,3,1,1.0,0.9126221254114719
162100218,2,16400.507190278586,2,3,2,1,1.0,1.4562422919850013
162100220,3,147792.83992983852,2,3,0,1,1.0,2.225540928492468
162100223,4,359742.7942745093,3,3,1,1,1.0,0.4995138982911621
162100231,5,64430.56394255177,4,3,3,1,1.0,1.4562422919850013
162100232,2,41001.267975696464,2,3,1,1,1.0,1.4562422919850013
162100234,2,26357.957986301997,2,3,1,1,1.0,1.4562422919850013
162100235,6,222015.3570795074,1,3,1,1,1.0,0.7439863102094392
162100236,4,213476.30490933597,2,3,1,1,1.0,0.7439863102094392
162100239,4,362527.89984289533,2,3,2,1,1.0,1.2734770921894032
162100241,2,4685.859197864352,1,3,0,1,1.0,1.4562422919850013
162100301,2,19914.901587553526,1,14,0,1,1.0,1.4562422919850013
162100304,4,435172.7351566599,3,14,3,1,1.0,0.9126221254114719
162100307,4,222015.3570795074,3,14,1,1,1.0,0.7439863102094392
162100308,3,154855.389281852,3,14,2,1,1.0,1.3218695156593925
162100310,2,135498.46561930032,2,14,2,1,1.0,1.3218695156593925
162100311,5,371347.4007352664,2,14,2,1,1.0,1.2734770921894032
162100312,1,21086.366388142942,1,14,1,6,1.0,0.44932896411722156
162100313,2,135498.46561930032,2,14,2,1,1.0,1.3218695156593925
162100315,2,174212.31294440367,2,14,2,1,1.0,1.3218695156593925
162100316,2,11714.647992414235,1,14,0,1,1.0,1.4562422919850013
162100319,4,319126.67232952174,2,14,2,1,1.0,1.2734770921894032
162100321,3,111302.31103647035,2,14,1,1,1.0,1.3218695156593925
162100322,1,145153.68207105633,1,21,1,6,1.0,2.225540928492468
162100327,4,193569.2366255168,2,21,2,1,1.0,1.3218695156593925
162100330,4,76851.46974443417,2,21,1,1,1.0,0.7439863102094392
162100332,3,28115.15518269282,2,21,1,1,1.0,1.4562422919850013
162100333,4,133078.85015916117,2,21,2,1,1.0,1.3218695156593925
162100335,2,52783.15711490725,1,21,0,1,1.0,2.225540928492468
162100336,1,21086.366388142942,1,21,0,4,1.0,0.44932896411722156
162100337,2,174212.31294440367,2,21,2,1,1.0,1.3218695156593925
162100339,2,264004.792642419,2,21,2,1,1.0,0.4995138982911621
162100341,2,24600.760785417882,2,21,0,1,1.0,1.4562422919850013
162100342,3,374132.5060810983,3,21,3,1,1.0,0.9126221254114719
162110201,2,38072.60597871624,1,3,1,5,1.0,0.44932896411722156
162110203,1,58573.23998453763,4,3,1,4,1.0,0.44932896411722156
162110204,4,192128.67440202608,3,3,2,1,1.0,0.7439863102094392
162110205,5,374248.5522391786,3,3,2,1,1.0,0.9126221254114719
162110209,4,157275.00474199114,1,3,1,5,1.0,1.3218695156593925
162110210,3,51234.31316841487,1,3,1,5,1.0,0.7439863102094392
162110212,4,1160460.6269360571,2,3,2,1,1.0,1.2734770921894032
162110213,5,371347.4007352664,6,3,2,1,1.0,1.2734770921894032
162110214,4,580230.3134680286,2,3,2,1,1.0,1.2734770921894032
162110216,2,95009.6828149313,1,3,1,3,1.0,2.225540928492468
162110217,5,42695.260965490925,2,3,2,1,1.0,0.7439863102094392
162110218,4,9678.461829419695,2,3,1,1,1.0,1.3218695156593925
162110219,3,78488.14154063811,4,3,0,1,1.0,1.4562422919850013
162110220,3,580230.3134680286,1,3,2,1,1.0,0.4995138982911621
162110221,2,58573.23998453763,4,3,1,1,1.0,1.4562422919850013
162110224,5,580230.3134680286,2,3,2,1,1.0,1.2734770921894032
162110226,3,58070.770987655036,1,3,1,1,1.0,1.3218695156593925
162110229,1,263915.7856757642,1,3,1,4,1.0,2.225540928492468
162110230,2,46858.591978643526,2,3,0,1,1.0,1.4562422919850013
162110231,2,203247.69842895048,2,3,2,1,1.0,1.3218695156593925
162110233,2,42758.46517658058,2,3,0,1,1.0,1.4562422919850013
162110234,4,504800.37280843203,2,3,2,1,1.0,1.2734770921894032
162110236,1,11714.647992414235,0,3,0,6,1.0,0.44932896411722156
162110238,2,57401.77516597506,1,3,1,1,1.0,1.4562422919850013
162110239,3,241961.54582829957,2,3,2,1,1.0,1.3218695156593925
162110240,4,179051.5438461205,2,3,2,1,1.0,1.3218695156593925
162110241,2,388754.3099812938,0,3,2,1,1.0,0.4995138982911621
162110302,1,26357.957986301997,2,14,0,4,1.0,0.44932896411722156
162110303,1,145048.11575103627,1,14,1,4,1.0,2.225540928492468
162110305,2,0.0,2,14,0,1,1.0,2.225540928492468
162110308,5,443876.18989095074,4,14,4,5,1.0,0.9126221254114719
162110311,4,362643.9460009757,2,14,2,1,1.0,1.2734770921894032
162110313,3,272708.24737670977,3,14,3,1,1.0,0.9126221254114719
162110314,5,117411.96765919412,1,14,0,1,1.0,0.7439863102094392
162110315,3,591834.9197062316,2,14,1,1,1.0,0.4995138982911621
162110316,4,348138.1880363063,3,14,2,1,1.0,0.9126221254114719
162110318,3,133078.85015916117,2,14,2,1,1.0,1.3218695156593925
162110322,3,0.0,2,14,1,1,1.0,1.3218695156593925
162110323,2,319126.67232952174,2,14,2,1,1.0,0.4995138982911621
162110327,2,129318.73493860872,1,14,1,3,1.0,2.225540928492468
162110329,1,11714.647992414235,1,14,0,4,1.0,0.44932896411722156
162110330,4,120980.77287702692,2,14,2,1,1.0,1.3218695156593925
162110333,1,184741.04991229816,1,14,1,4,1.0,2.225540928492468
162110335,4,177185.33306328545,2,14,0,1,1.0,0.7439863102094392
162110340,2,135498.46561930032,2,14,2,1,1.0,1.3218695156593925
162110342,3,406161.2194498754,2,14,2,1,1.0,0.4995138982911621
162110401,2,87106.15647220184,2,13,2,1,1.0,1.3218695156593925
162110403,2,290115.1568452913,1,13,1,1,1.0,0.4995138982911621
162110405,1,21086.366388142942,1,13,0,6,1.0,0.44932896411722156
162110407,6,203080.6097249377,4,13,3,1,1.0,0.9126221254114719
162110408,3,174212.31294440367,2,13,2,1,1.0,1.3218695156593925
162110410,1,11714.647992414235,1,13,0,6,1.0,0.44932896411722156
162110412,2,19914.901587553526,0,13,0,1,1.0,0.44932896411722156
162110413,1,145048.11575103627,1,13,1,6,1.0,2.225540928492468
162110415,3,87106.15647220184,2,13,2,5,1.0,1.3218695156593925
162110417,3,108882.69559489266,3,13,1,1,1.0,1.3218695156593925
162110418,1,118762.1035237255,1,13,1,6,1.0,2.225540928492468
162110419,2,108882.69559489266,1,13,2,5,1.0,1.3218695156593925
162110420,2,64430.56394255177,1,13,0,1,1.0,1.4562422919850013
162110422,3,336533.58179810335,3,13,2,1,1.0,0.4995138982911621
162110424,4,507585.4781542639,2,13,1,1,1.0,1.2734770921894032
162110426,2,478573.9626700335,3,13,2,1,1.0,0.4995138982911621
162110432,3,420666.9771919906,3,13,3,1,1.0,0.9126221254114719
162110437,4,222604.62203581785,4,13,2,1,1.0,1.3218695156593925
162110438,4,149433.41338740638,3,13,0,1,1.0,0.7439863102094392
162110439,3,574428.0104602041,6,13,3,1,1.0,0.9126221254114719
162110440,3,501899.22108196566,3,13,3,1,1.0,0.9126221254114719
162120101,1,11714.647992414235,1,24,0,6,1.0,0.44932896411722156
162120104,2,169373.08202412538,2,24,2,1,1.0,1.3218695156593925
162120106,1,95009.6828149313,1,24,1,6,1.0,2.225540928492468
162120110,3,220487.519126753,2,24,3,1,1.0,0.9126221254114719
162120112,4,197278.30658358076,9,24,3,1,1.0,0.9126221254114719
162120113,1,52783.15711490725,1,24,1,6,1.0,2.225540928492468
162120118,2,26357.957986301997,3,24,0,1,1.0,1.4562422919850013
162120119,2,16400.507190278586,1,24,0,1,1.0,1.4562422919850013
162120120,1,10556.631422981449,1,24,0,6,1.0,2.225540928492468
162120121,2,73896.41996491926,1,24,0,5,1.0,2.225540928492468
162120122,1,11714.647992414235,1,24,0,4,1.0,0.44932896411722156
162120123,2,166953.46656398627,3,24,2,1,1.0,1.3218695156593925
162120124,1,36948.20998245963,1,24,0,4,1.0,2.225540928492468
162120126,1,145153.68207105633,1,24,1,6,1.0,2.225540928492468
162120129,2,142757.31199971773,3,24,2,1,1.0,1.3218695156593925
162120135,2,155604.74718616507,3,24,1,1,1.0,2.225540928492468
162120136,4,59773.36535496255,3,24,2,1,1.0,0.7439863102094392
162120137,2,73896.41996491926,2,24,1,1,1.0,2.225540928492468
162120138,2,406161.2194498754,2,24,2,1,1.0,0.4995138982911621
162120140,3,169373.08202412538,2,24,2,1,1.0,1.3218695156593925
162120141,2,19914.901587553526,2,24,0,1,1.0,1.4562422919850013
162120142,3,11714.647992414235,2,24,0,1,1.0,1.4562422919850013
162120202,4,406161.2194498754,1,3,2,1,1.0,1.2734770921894032
162120203,2,42735.03587931067,1,3,0,1,1.0,1.4562422919850013
162120204,1,184741.04991229816,1,3,1,6,1.0,2.225540928492468
162120205,3,58070.770987655036,2,3,2,1,1.0,1.3218695156593925
162120209,4,251640.0076317333,2,3,1,1,1.0,1.3218695156593925
162120211,3,213476.30490933597,1,3,1,5,1.0,0.7439863102094392
162120212,4,284312.8536149128,2,3,2,1,1.0,1.2734770921894032
162120214,1,11714.647992414235,1,3,0,6,1.0,0.44932896411722156
162120215,2,9678.461829419695,3,3,2,1,1.0,1.3218695156593925
162120219,5,443876.18989095074,2,3,2,1,1.0,1.2734770921894032
162120220,4,222015.3570795074,2,3,1,1,1.0,0.7439863102094392
162120221,2,41001.267975696464,1,3,0,1,1.0,1.4562422919850013
162120222,2,8200.253595139293,1,3,0,1,1.0,0.44932896411722156
162120230,2,67749.23280965016,2,3,2,5,1.0,1.3218695156593925
162120231,1,16400.507190278586,1,3,0,6,1.0,0.44932896411722156
162120232,6,38425.73486402896,1,3,0,5,1.0,0.7439863102094392
162120236,4,137918.08107943943,3,3,1,1,1.0,1.3218695156593925
162120237,2,11714.647992414235,1,3,0,1,1.0,1.4562422919850013
162120240,2,26391.57856757642,1,3,0,5,1.0,2.225540928492468
162120241,2,333632.43029419106,2,3,1,1,1.0,0.4995138982911621
162120505,4,117411.96765919412,1,20,1,1,1.0,0.7439863102094392
162120506,4,29886.682677481276,1,20,1,1,1.0,0.7439863102094392
162120509,2,145048.11575103627,1,20,1,5,1.0,2.225540928492468
162120510,3,59773.36535496255,1,20,1,5,1.0,0.7439863102094392
162120516,2,133078.85015916117,2,20,2,1,1.0,1.3218695156593925
162120521,2,133078.85015916117,2,20,2,1,1.0,1.3218695156593925
162120522,6,449678.49289877515,2,20,2,5,1.0,1.2734770921894032
162120527,4,138759.5981501277,2,20,2,1,1.0,0.7439863102094392
162120529,4,77427.69463164527,3,20,3,5,1.0,1.3218695156593925
162120530,1,73896.41996491926,1,20,1,4,1.0,2.225540928492468
162120532,5,140894.3612008587,2,20,1,5,1.0,0.7439863102094392
162120533,3,59773.36535496255,1,20,0,3,1.0,0.7439863102094392
162120535,4,179320.09606488765,2,20,1,1,1.0,0.7439863102094392
162120537,1,184741.04991229816,1,20,1,6,1.0,2.225540928492468
162120541,3,21347.630490933596,1,20,1,3,1.0,0.7439863102094392
162120542,3,181471.15930625965,1,20,1,5,1.0,1.3218695156593925
162130305,1,26391.57856757642,1,22,0,6,1.0,2.225540928492468
162130309,2,32801.01438055717,0,22,0,2,1.0,0.44932896411722156
162130311,2,47504.84139734284,1,22,0,0,1.0,2.225540928492468
162130312,4,565608.509567833,0,22,0,5,1.0,1.2734770921894032
162130316,1,52783.15711490725,0,22,0,4,1.0,2.225540928492468
162130321,1,36948.20998245963,1,22,0,4,1.0,2.225540928492468
162130322,1,41001.267975696464,1,22,1,6,1.0,0.44932896411722156
162130323,3,59773.36535496255,1,22,1,3,1.0,0.7439863102094392
162130324,4,696276.3762951667,2,22,2,1,1.0,1.2734770921894032
162130325,3,394556.61321167235,2,22,2,1,1.0,0.4995138982911621
162130326,2,184741.04991229816,2,22,1,1,1.0,2.225540928492468
162130327,4,348138.1880363063,2,22,2,1,1.0,1.2734770921894032
162130329,4,213476.30490933597,1,22,1,1,1.0,0.7439863102094392
162130330,3,220088.2219335145,2,22,2,1,1.0,1.3218695156593925
162130332,1,10556.631422981449,1,22,1,6,1.0,2.225540928492468
162130333,3,374248.5522391786,3,22,2,1,1.0,0.4995138982911621
162130336,2,449678.49289877515,2,22,2,1,1.0,0.4995138982911621
162130337,3,241961.54582829957,2,22,1,1,1.0,1.3218695156593925
162130338,2,580230.3134680286,2,22,2,1,1.0,0.4995138982911621
162130339,2,580230.3134680286,1,22,2,1,1.0,0.4995138982911621
162130340,2,319126.67232952174,1,22,1,1,1.0,0.4995138982911621
162130341,4,580230.3134680286,2,22,2,1,1.0,1.2734770921894032
162130405,4,205570.52932117114,1,13,0,5,1.0,1.3218695156593925
162130407,4,222604.62203581785,3,13,2,1,1.0,1.3218695156593925
162130411,3,174212.31294440367,1,13,1,1,1.0,1.3218695156593925
162130412,2,2342.929598482847,1,13,0,1,1.0,1.4562422919850013
162130415,1,348138.1880363063,1,13,1,4,1.0,0.4995138982911621
162130418,7,139255.27523677793,2,13,3,1,1.0,0.9126221254114719
162130419,1,184741.04991229816,2,13,1,6,1.0,2.225540928492468
162130420,3,67749.23280965016,0,13,1,1,1.0,1.3218695156593925
162130423,4,125951.01986211806,2,13,1,1,1.0,0.7439863102094392
162130427,2,133078.85015916117,2,13,2,1,1.0,1.3218695156593925
162130428,4,106738.15242191545,3,13,2,1,1.0,0.7439863102094392
162130429,2,307522.06609131873,1,13,2,1,1.0,0.4995138982911621
162130432,4,98199.1002189915,2,13,2,1,1.0,0.7439863102094392
162130434,4,149433.41338740638,1,13,1,5,1.0,0.7439863102094392
162130439,3,133078.85015916117,1,13,2,1,1.0,1.3218695156593925
162130440,5,221844.57605903072,1,13,1,1,1.0,0.7439863102094392
162130501,4,245412.35999629975,3,20,0,1,1.0,0.7439863102094392
162130503,1,73896.41996491926,1,20,1,6,1.0,2.225540928492468
162130505,5,298818.61135702796,2,20,4,1,1.0,0.9126221254114719
162130511,3,118561.15741688777,2,20,1,1,1.0,1.3218695156593925
162130512,4,59773.36535496255,1,20,0,5,1.0,0.7439863102094392
162130514,1,52783.15711490725,1,20,0,6,1.0,2.225540928492468
162130515,3,118561.15741688777,2,20,1,1,1.0,1.3218695156593925
162130516,5,149433.41338740638,2,20,1,1,1.0,0.7439863102094392
162130517,3,256479.2384406429,2,20,2,1,1.0,1.3218695156593925
162130518,2,73896.41996491926,2,20,0,1,1.0,2.225540928492468
162130521,3,67749.23280965016,1,20,2,1,1.0,1.3218695156593925
162130529,2,23429.29598482847,2,20,0,1,1.0,1.4562422919850013
162130536,2,147792.83992983852,2,20,1,1,1.0,2.225540928492468
162130537,1,73896.41996491926,1,20,0,6,1.0,2.225540928492468
162130538,1,5857.323998453762,2,20,1,4,1.0,0.44932896411722156
162130539,1,26391.57856757642,0,20,0,6,1.0,2.225540928492468
162130540,4,76851.46974443417,1,20,1,1,1.0,0.7439863102094392
162130541,1,11714.647992414235,1,20,0,4,1.0,0.44932896411722156
162140201,2,0.0,2,16,0,1,1.0,0.44932896411722156
162140202,2,24600.760785417882,2,16,0,1,1.0,1.4562422919850013
162140203,3,342335.8850284819,3,16,2,5,1.0,0.4995138982911621
162140204,4,42695.260965490925,1,16,1,1,1.0,0.7439863102094392
162140205,3,580230.3134680286,2,16,2,1,1.0,0.4995138982911621
162140208,1,0.0,1,16,1,6,1.0,2.225540928492468
162140209,5,177185.33306328545,2,16,2,1,1.0,0.7439863102094392
162140211,5,213476.30490933597,3,16,1,1,1.0,0.7439863102094392
162140213,5,185638.99464133722,2,16,2,1,1.0,0.7439863102094392
162140219,5,551218.797761244,2,16,1,1,1.0,1.2734770921894032
162140221,2,11714.647992414235,2,16,2,1,1.0,1.4562422919850013
162140222,2,8200.253595139293,2,16,1,1,1.0,1.4562422919850013
162140224,1,8200.253595139293,1,16,0,6,1.0,0.44932896411722156
162140225,1,5857.323998453762,0,16,0,6,1.0,0.44932896411722156
162140226,1,0.0,1,16,0,6,1.0,0.44932896411722156
162140228,5,206986.62514864706,2,16,1,5,1.0,0.7439863102094392
162140229,2,145048.11575103627,0,16,0,5,1.0,2.225540928492468
162140230,1,21086.366388142942,2,16,0,4,1.0,0.44932896411722156
162140231,2,57401.77516597506,3,16,1,2,1.0,0.44932896411722156
162140239,2,38072.60597871624,1,16,1,3,1.0,0.44932896411722156
162140301,1,70287.88794549882,0,22,0,4,1.0,0.44932896411722156
162140302,4,142757.31199971773,1,22,2,5,1.0,1.3218695156593925
162140308,4,284312.8536149128,2,22,2,1,1.0,1.2734770921894032
162140310,3,580230.3134680286,1,22,2,1,1.0,0.4995138982911621
162140312,2,87106.15647220184,2,22,2,3,1.0,1.3218695156593925
162140314,2,108882.69559489266,1,22,2,3,1.0,1.3218695156593925
162140315,1,8200.253595139293,1,22,0,4,1.0,0.44932896411722156
162140317,1,263915.7856757642,1,22,1,6,1.0,2.225540928492468
162140318,1,36948.20998245963,0,22,0,6,1.0,2.225540928492468
162140320,2,67749.23280965016,1,22,2,1,1.0,1.3218695156593925
162140322,2,157275.00474199114,2,22,2,1,1.0,1.3218695156593925
162140326,5,449678.49289877515,4,22,2,1,1.0,1.2734770921894032
162140327,3,870345.4703133198,2,22,2,1,1.0,1.2734770921894032
162140328,1,263915.7856757642,1,22,1,6,1.0,2.225540928492468
162140329,2,184741.04991229816,2,22,1,1,1.0,2.225540928492468
162140330,2,105566.3142298145,2,22,0,1,1.0,2.225540928492468
162140331,3,449678.49289877515,1,22,2,1,1.0,0.4995138982911621
162140332,4,333632.43029419106,2,22,2,1,1.0,1.2734770921894032
162140334,3,490294.61484376265,3,22,3,2,1.0,0.9126221254114719
162140336,3,493195.766570229,2,22,2,1,1.0,0.4995138982911621
162140338,4,580230.3134680286,1,22,2,1,1.0,1.2734770921894032
162140341,3,241961.54582829957,2,22,1,1,1.0,1.3218695156593925
162140342,3,478573.9626700335,2,22,2,1,1.0,0.4995138982911621
162140401,3,42695.260965490925,1,13,0,5,1.0,0.7439863102094392
162140407,2,176631.92840454282,2,13,2,1,1.0,1.3218695156593925
162140410,4,179320.09606488765,2,13,2,1,1.0,0.7439863102094392
162140413,3,135498.46561930032,2,13,2,1,1.0,1.3218695156593925
162140415,2,135498.46561930032,2,13,2,1,1.0,1.3218695156593925
162140420,5,696276.3762951667,2,13,1,1,1.0,1.2734770921894032
162140423,2,135498.46561930032,2,13,2,1,1.0,1.3218695156593925
162140425,4,213476.30490933597,2,13,1,1,1.0,0.7439863102094392
162140432,2,133078.85015916117,2,13,2,1,1.0,1.3218695156593925
162140439,2,168906.10277985054,2,13,1,5,1.0,2.225540928492468
162140441,4,96064.3371846368,1,13,2,1,1.0,0.7439863102094392
162150102,1,36948.20998245963,1,24,0,6,1.0,2.225540928492468
162150104,5,522207.28205445944,2,24,1,1,1.0,1.2734770921894032
162150105,2,181471.15930625965,4,24,2,1,1.0,1.3218695156593925
162150106,3,67749.23280965016,3,24,2,1,1.0,1.3218695156593925
162150107,1,184741.04991229816,1,24,1,4,1.0,2.225540928492468
162150111,2,23429.29598482847,2,24,1,1,1.0,0.44932896411722156
162150113,2,32801.01438055717,2,24,0,1,1.0,1.4562422919850013
162150117,4,125951.01986211806,2,24,1,1,1.0,0.7439863102094392
162150118,2,38049.17668144632,2,24,0,1,1.0,0.44932896411722156
162150119,2,38049.17668144632,2,24,0,5,1.0,1.4562422919850013
162150122,4,504800.37280843203,2,24,2,1,1.0,1.2734770921894032
162150126,2,319126.67232952174,2,24,1,1,1.0,0.4995138982911621
162150131,2,22257.83118873235,1,24,0,1,1.0,1.4562422919850013
162150132,3,342335.8850284819,3,24,0,1,1.0,0.4995138982911621
162150133,2,24600.760785417882,1,24,0,1,1.0,1.4562422919850013
162150135,2,16400.507190278586,2,24,0,1,1.0,1.4562422919850013
162150138,5,400358.9162194968,4,24,1,1,1.0,1.2734770921894032
162150139,1,145153.68207105633,1,24,1,4,1.0,2.225540928492468
162150140,5,157972.46557395405,2,24,1,1,1.0,0.7439863102094392
162150141,2,52783.15711490725,2,24,0,1,1.0,2.225540928492468
162150204,2,195892.06751773745,2,16,2,1,1.0,1.3218695156593925
162150206,2,42172.732776285884,2,16,0,1,1.0,1.4562422919850013
162150207,2,34534.78228417138,2,16,0,1,1.0,1.4562422919850013
162150209,1,11714.647992414235,1,16,0,6,1.0,0.44932896411722156
162150211,3,25772.22558600729,1,16,0,5,1.0,1.4562422919850013
162150214,3,293016.30834920355,3,16,3,1,1.0,0.9126221254114719
162150216,2,8200.253595139293,2,16,0,1,1.0,1.4562422919850013
162150218,2,493195.766570229,2,16,2,1,1.0,0.4995138982911621
162150221,4,333632.43029419106,1,16,1,1,1.0,1.2734770921894032
162150223,5,136624.8350993967,4,16,1,1,1.0,0.7439863102094392
162150224,2,18743.436786964117,1,16,0,1,1.0,1.4562422919850013
162150231,4,472887.70559773524,1,16,2,1,1.0,1.2734770921894032
162150232,3,101623.84921447524,1,16,1,1,1.0,1.3218695156593925
162150234,1,263915.7856757642,2,16,1,6,1.0,2.225540928492468
162150235,2,10543.183191824824,2,16,2,1,1.0,1.4562422919850013
162150236,5,117411.96765919412,2,16,2,1,1.0,0.7439863102094392
162150237,2,32191.852682992558,0,16,0,1,1.0,1.4562422919850013
162150241,2,129318.73493860872,2,16,1,3,1.0,2.225540928492468
162150301,2,406161.2194498754,2,19,2,1,1.0,0.4995138982911621
162150302,1,118762.1035237255,1,19,1,6,1.0,2.225540928492468
162150305,5,420666.9771919906,1,19,2,1,1.0,1.2734770921894032
162150306,3,319126.67232952174,2,19,2,5,1.0,0.4995138982911621
162150307,2,493195.766570229,1,19,2,1,1.0,0.4995138982911621
162150308,2,87106.15647220184,2,19,2,3,1.0,1.3218695156593925
162150309,4,580230.3134680286,2,19,2,1,1.0,1.2734770921894032
162150310,3,348138.1880363063,2,19,0,5,1.0,0.4995138982911621
162150311,5,273249.6702642985,2,19,1,1,1.0,0.7439863102094392
162150312,2,58526.38135405148,0,19,1,5,1.0,0.44932896411722156
162150315,2,192552.9571686247,1,19,1,1,1.0,2.225540928492468
162150316,3,580230.3134680286,1,19,2,1,1.0,0.4995138982911621
162150317,2,36948.20998245963,1,19,0,5,1.0,2.225540928492468
162150319,3,222015.3570795074,1,19,1,5,1.0,0.7439863102094392
162150320,1,118762.1035237255,0,19,1,4,1.0,2.225540928492468
162150322,2,116141.54195674862,1,19,2,1,1.0,1.3218695156593925
162150323,1,8200.253595139293,0,19,0,6,1.0,0.44932896411722156
162150324,2,108882.69559489266,1,19,2,1,1.0,1.3218695156593925
162150325,1,263915.7856757642,1,19,1,4,1.0,2.225540928492468
162150328,2,290115.1568452913,1,19,1,1,1.0,0.4995138982911621
162150330,4,493195.766570229,1,19,2,1,1.0,1.2734770921894032
162150331,2,73193.12065419574,1,19,0,1,1.0,1.4562422919850013
162150332,2,319126.67232952174,0,19,2,3,1.0,0.4995138982911621
162150333,1,184741.04991229816,1,19,1,6,1.0,2.225540928492468
162150334,2,406161.2194498754,1,19,2,2,1.0,0.4995138982911621
162150335,2,406161.2194498754,2,19,2,1,1.0,0.4995138982911621
162150337,1,11714.647992414235,1,19,0,6,1.0,0.44932896411722156
162150338,5,119546.7307099251,1,19,2,1,1.0,0.7439863102094392
162150339,2,420666.9771919906,2,19,2,1,1.0,0.4995138982911621
162150340,4,213476.30490933597,1,19,1,1,1.0,0.7439863102094392
162160201,3,319126.67232952174,1,16,2,1,1.0,0.4995138982911621
162160202,2,52783.15711490725,1,16,1,5,1.0,2.225540928492468
162160203,2,145153.68207105633,1,16,1,1,1.0,2.225540928492468
162160204,3,313324.3693216973,1,16,1,3,1.0,0.4995138982911621
162160206,1,52783.15711490725,1,16,0,4,1.0,2.225540928492468
162160207,3,212926.16023238414,3,16,2,1,1.0,1.3218695156593925
162160208,2,184741.04991229816,1,16,1,5,1.0,2.225540928492468
162160209,5,181454.85906648985,3,16,2,1,1.0,0.7439863102094392
162160211,1,32191.852682992558,1,16,0,6,1.0,0.44932896411722156
162160212,2,8200.253595139293,2,16,0,2,1.0,0.44932896411722156
162160215,4,213476.30490933597,1,16,1,1,1.0,0.7439863102094392
162160216,1,16400.507190278586,2,16,0,6,1.0,0.44932896411722156
162160217,2,240057.79848498516,1,16,1,1,1.0,2.225540928492468
162160218,2,319126.67232952174,1,16,1,1,1.0,0.4995138982911621
162160219,2,145153.68207105633,1,16,1,1,1.0,2.225540928492468
162160224,2,16400.507190278586,1,16,0,5,1.0,1.4562422919850013
162160225,2,11714.647992414235,1,16,0,1,1.0,1.4562422919850013
162160226,3,174212.31294440367,1,16,2,1,1.0,1.3218695156593925
162160228,6,362643.9460009757,3,16,2,1,1.0,1.2734770921894032
162160230,1,11714.647992414235,0,16,0,6,1.0,0.44932896411722156
162160232,2,42172.732776285884,2,16,0,1,1.0,1.4562422919850013
162160233,1,21086.366388142942,1,16,0,4,1.0,0.44932896411722156
162160234,3,493195.766570229,2,16,2,1,1.0,0.4995138982911621
162160237,1,184741.04991229816,1,16,1,6,1.0,2.225540928492468
162160239,2,105566.3142298145,1,16,0,1,1.0,2.225540928492468
162160240,1,16400.507190278586,0,16,0,6,1.0,0.44932896411722156
162160242,3,423568.12891845696,3,16,3,5,1.0,0.9126221254114719
162160303,4,580230.3134680286,3,31,2,1,1.0,1.2734770921894032
162160308,2,290115.1568452913,2,31,1,1,1.0,0.4995138982911621
162160309,1,145153.68207105633,1,31,1,6,1.0,2.225540928492468
162160311,1,263915.7856757642,1,31,1,6,1.0,2.225540928492468
162160312,2,493195.766570229,3,31,2,1,1.0,0.4995138982911621
162160313,1,52783.15711490725,0,31,0,4,1.0,2.225540928492468
162160314,2,52715.91598159057,3,31,0,1,1.0,1.4562422919850013
162160315,1,26391.57856757642,0,31,0,4,1.0,2.225540928492468
162160316,3,69702.155558684,2,31,0,1,1.0,1.4562422919850013
162160318,1,316698.94264895224,0,31,0,4,1.0,2.225540928492468
162160321,2,493195.766570229,2,31,2,1,1.0,0.4995138982911621
162160322,2,26357.957986301997,2,31,0,1,1.0,1.4562422919850013
162160327,3,58573.23998453763,2,31,1,1,1.0,1.4562422919850013
162160328,2,493195.766570229,2,31,1,1,1.0,0.4995138982911621
